trial,stage,epoch,train_loss,test_accuracy,test_nll
1,5,8,0.0025499383892243106,97.42,0.45252624049186707
1,5,9,0.0025458145067095758,97.43,0.45240435061454776
1,5,10,0.002542439358091603,97.43,0.45232673835754394
1,5,11,0.0025394509388832376,97.43,0.45230124168395996
1,5,12,0.002539328168177356,97.43,0.45222972717285154
1,5,13,0.0025373493602266536,97.42,0.45216073708534243
1,5,14,0.002535958589675526,97.41,0.4521507542133331
1,5,15,0.0025350776587302485,97.41,0.4521262842655182
1,5,16,0.0025351698452296357,97.42,0.45205738291740416
1,5,17,0.0025352751242617767,97.42,0.45203000059127807
1,5,18,0.0025341258569930992,97.42,0.4520417278289795
1,5,19,0.0025339718903104463,97.42,0.45203511538505553
1,5,20,0.0025349946464101472,97.42,0.45201287331581114
1,5,21,0.002533411710864554,97.42,0.4520194404602051
1,5,22,0.0025335963202640414,97.42,0.4519900034427643
1,5,23,0.002533132312571009,97.42,0.4519595373630524
1,5,24,0.002532950231743356,97.43,0.4519858986854553
1,5,25,0.0025328375776919225,97.43,0.45198254590034487
1,5,26,0.0025333015634367863,97.43,0.45195108914375304
1,5,27,0.0025330712639726697,97.43,0.45193320059776304
1,5,28,0.00253248570561409,97.43,0.4519462632656097
1,5,29,0.0025332465967784325,97.43,0.4519530029296875
1,5,30,0.002533400161936879,97.43,0.45196626439094545
1,6,1,0.0026004745175441106,97.43,0.4524119893550873
1,6,2,0.0024498675423363842,97.39,0.4524153059005737
1,6,3,0.00229613564372994,97.4,0.45150161633491515
1,6,4,0.0021219605358938375,97.42,0.4508388295650482
1,6,5,0.002031281210963304,97.44,0.45072170996665956
1,6,6,0.002027711841828811,97.43,0.44939861159324646
1,6,7,0.0019234564618517956,97.52,0.4495134889125824
1,6,8,0.0018028286686632782,97.49,0.44909799923896787
1,6,9,0.0017352111413454017,97.46,0.4511050146102905
1,6,10,0.001695543303138887,97.5,0.44692397198677064
1,6,11,0.0016454445806642374,97.51,0.44748088207244874
1,6,12,0.0015704985525614272,97.51,0.44681573958396914
1,6,13,0.0015446164194494487,97.49,0.4472294744491577
1,6,14,0.0015348323456322154,97.53,0.4456545678138733
1,6,15,0.0014495592480214933,97.56,0.44476002225875855
1,6,16,0.0014385488179201882,97.55,0.4452933331489563
1,6,17,0.0014356362016561131,97.57,0.4452497857093811
1,6,18,0.0013722707983106375,97.57,0.4454111801147461
1,6,19,0.001397729322531571,97.47,0.4461916221141815
1,6,20,0.001394282712476949,97.55,0.4454861726760864
1,6,21,0.001354421317988696,97.55,0.4445413685321808
1,6,22,0.0012867988967647155,97.6,0.4438208825588226
1,6,23,0.001360847940047582,97.53,0.44359115991592407
1,6,24,0.0014693710252642633,97.49,0.4462976606845856
1,6,25,0.0016975271755984673,97.55,0.44435640754699707
1,6,26,0.0014898614523932339,97.57,0.4437029256820679
1,6,27,0.0013491839921722809,97.57,0.44250611600875855
1,6,28,0.0012562284145969898,97.58,0.44219779276847837
1,6,29,0.0012534215438024451,97.59,0.4419254117012024
1,6,30,0.0012478303395754967,97.6,0.44139833154678343
1,7,1,0.0013864595709989467,97.58,0.4419436595916748
1,7,2,0.0013195740583430355,97.59,0.4415865959644318
1,7,3,0.001270746480083714,97.61,0.44134687280654905
1,7,4,0.0012374703033827246,97.61,0.4411862849712372
1,7,5,0.0012128649297286757,97.63,0.4410353494644165
1,7,6,0.0011941178273720046,97.64,0.4409572539806366
1,7,7,0.00118038734489431,97.63,0.44086230010986327
1,7,8,0.0011688188450721404,97.63,0.4408218489646912
1,7,9,0.0011605157420194398,97.62,0.44076367001533506
1,7,10,0.0011536792504911622,97.61,0.4407437623023987
1,7,11,0.0011481196088095507,97.61,0.4406794063568115
1,7,12,0.001143809385970235,97.6,0.4406534294128418
1,7,13,0.0011394535867497325,97.6,0.44061367559432985
1,7,14,0.0011361115305374065,97.6,0.4405917799472809
1,7,15,0.0011329569965717382,97.6,0.4405694320678711
1,7,16,0.0011310232926237708,97.59,0.44053808045387266
1,7,17,0.0011281263616556923,97.58,0.44049809460639955
1,7,18,0.0011270261879234263,97.57,0.44047364716529847
1,7,19,0.0011247313891227047,97.56,0.44048233141899107
1,7,20,0.0011233846604047964,97.56,0.4404517800331116
1,7,21,0.0011225466382689775,97.56,0.44042380962371824
1,7,22,0.0011205963224483033,97.56,0.4404081516265869
1,7,23,0.0011194525635568424,97.56,0.4403751183986664
1,7,24,0.0011186725097397964,97.56,0.44037232756614686
1,7,25,0.001117262392231108,97.56,0.44034520950317385
1,7,26,0.0011168196886777878,97.56,0.4403480541229248
1,7,27,0.0011156753046127658,97.56,0.4403175652503967
1,7,28,0.0011156425070017577,97.56,0.4403022051334381
1,7,29,0.0011149106707423926,97.56,0.44031019506454466
1,7,30,0.0011139647775678895,97.57,0.4402912030220032
1,8,1,0.0012049825262278318,97.5,0.44060599937438966
1,8,2,0.0011820582296388845,97.51,0.44049540843963625
1,8,3,0.001164281808732388,97.52,0.44040520482063295
1,8,4,0.0011511018798997005,97.52,0.44034826135635374
1,8,5,0.0011417643391837676,97.52,0.44029693722724916
1,8,6,0.0011347403357503936,97.52,0.4402499071598053
1,8,7,0.0011284991426238169,97.53,0.44023180255889893
1,8,8,0.0011245988202048466,97.54,0.44022198271751406
1,8,9,0.0011206767236193022,97.53,0.4402115791797638
1,8,10,0.0011178263167695452,97.53,0.44019546065330506
1,8,11,0.0011156965839055678,97.53,0.44017333045005796
1,8,12,0.0011136215060018003,97.53,0.4401846236228943
1,8,13,0.0011123123593783626,97.53,0.4401802420139313
1,8,14,0.0011107402729180953,97.53,0.44016032404899597
1,8,15,0.001110655582509935,97.53,0.4401711630344391
1,8,16,0.0011096061766690886,97.54,0.4401517059326172
1,8,17,0.001109378867999961,97.54,0.44014364867210387
1,8,18,0.001108401810315748,97.55,0.4401620768070221
1,8,19,0.0011081567758228629,97.56,0.4401650302886963
1,8,20,0.0011077038262660305,97.56,0.4401499414920807
1,8,21,0.0011079735880096754,97.56,0.4401702177524567
1,8,22,0.001107537392526865,97.57,0.4401637087821961
1,8,23,0.0011072176944464445,97.57,0.440168786907196
1,8,24,0.0011068838543491439,97.57,0.44015428161621095
1,8,25,0.0011069872362927224,97.57,0.4401614566802978
1,8,26,0.0011069316129665822,97.57,0.44015823183059694
1,8,27,0.001106487273859481,97.57,0.44015048036575316
1,8,28,0.00110666796589115,97.57,0.4401511480331421
1,8,29,0.001106462742978086,97.57,0.44014612760543825
1,8,30,0.0011063670744498571,97.57,0.44015299367904664
2,1,1,1.7140316017150878,53.88,1.3033811952590941
2,1,2,1.0885791874567667,72.9,0.9344400127410889
2,1,3,0.8171502177874247,83.21,0.721583407497406
2,1,4,0.6483761561393738,91.03,0.6308580390930176
2,1,5,0.5137892217000326,92.1,0.5091666961669922
2,1,6,0.3999866652647654,92.79,0.4614464316368103
2,1,7,0.3436811006069183,92.83,0.44837651624679564
2,1,8,0.2987275930563609,93.46,0.410606986618042
